id_blob,id_person,id_website,id_question,spray_number,lat,lng,time_blob,zoom
34597802,124541,1448,23278,1,44.05314254760742,-123.10174560546875,1776809268075,15
34602466,124537,1448,23278,1,44.04150390625,-123.09774780273438,1776809267840,14
34597804,124550,1448,23278,1,44.04212951660156,-123.05316925048828,1776809270306,12
34597805,124538,1448,23278,1,44.0379638671875,-123.08343505859375,1776809270888,15
34597806,124547,1448,23278,1,44.050167083740234,-123.08467102050781,1776809270836,15
34597807,124550,1448,23278,1,44.042991638183594,-123.05146789550781,1776809270318,12
34606563,124537,1448,23278,1,44.04795455932617,-123.15872955322266,1776809294258,14
34597809,124550,1448,23278,1,44.04224395751953,-123.05508422851562,1776809270330,12
34597810,124541,1448,23278,1,44.05292892456055,-123.10179901123047,1776809268092,15
34597811,124547,1448,23278,1,44.050270080566406,-123.08472442626953,1776809270849,15
34597812,124547,1448,23278,1,44.050025939941406,-123.08460998535156,1776809270862,15
34597813,124550,1448,23278,1,44.042911529541016,-123.05374145507812,1776809270345,12
34597814,124538,1448,23278,1,44.03822326660156,-123.08350372314453,1776809270907,15
34597815,124547,1448,23278,1,44.05002212524414,-123.08429718017578,1776809270875,15
34597816,124538,1448,23278,1,44.03826904296875,-123.08390808105469,1776809270929,15
34597817,124538,1448,23278,1,44.0382194519043,-123.0835952758789,1776809270948,15
34597818,124547,1448,23278,1,44.049983978271484,-123.08425903320312,1776809270887,15
34597819,124550,1448,23278,1,44.04081726074219,-123.0556411743164,1776809270357,12
34597820,124547,1448,23278,1,44.050079345703125,-123.0840072631836,1776809270901,15
34597821,124550,1448,23278,1,44.04315948486328,-123.0514907836914,1776809270370,12
34597822,124537,1448,23278,1,44.045101165771484,-123.08209228515625,1776809260060,14
34597823,124537,1448,23278,1,44.04469299316406,-123.08137512207031,1776809260072,14
34597824,124538,1448,23278,1,44.03822708129883,-123.08395385742188,1776809270982,15
34597825,124537,1448,23278,1,44.044986724853516,-123.0820083618164,1776809260085,14
34597826,124537,1448,23278,1,44.04562759399414,-123.08134460449219,1776809260097,14
34597827,124537,1448,23278,1,44.04533386230469,-123.08118438720703,1776809260113,14
34597828,124536,1448,23278,1,44.08344268798828,-123.05393981933594,1776809253582,13
34597829,124536,1448,23278,1,44.08281326293945,-123.05624389648438,1776809253616,13
34597830,124537,1448,23278,1,44.045570373535156,-123.0812759399414,1776809260127,14
34597831,124536,1448,23278,1,44.085235595703125,-123.06436157226562,1776809253961,13
34597832,124538,1448,23278,1,44.03799819946289,-123.0833511352539,1776809270997,15
34597833,124548,1448,23278,1,44.072654724121094,-123.0865478515625,1776809270010,13
